REPORTER	DATE	JOURNAL	LIEU	PAYS	LATITUDE	LONGITUDE	TITRE	URL
Gaston Leroux	1900-03-20	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/20-mars-1900/66/165239/1
Gaston Leroux	1900-04-10	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/10-avril-1900/66/184923/1
Gaston Leroux	1900-04-15	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/15-avril-1900/66/176621/1
Gaston Leroux	1900-04-23	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/23-avril-1900/66/175607/1
Gaston Leroux	1900-04-27	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/27-avril-1900/66/184919/1
Gaston Leroux	1900-05-19	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/19-mai-1900/66/178605/1
Gaston Leroux	1900-05-25	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/25-mai-1900/66/187943/1
Gaston Leroux	1900-06-08	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/08-juin-1900/66/168263/1
Gaston Leroux	1900-07-02	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/02-juillet-1900/66/166263/1
Gaston Leroux	1900-07-09	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/09-juillet-1900/66/172947/1
Gaston Leroux	1900-07-11	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/11-juillet-1900/66/166261/1
Gaston Leroux	1900-07-16	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/16-juillet-1900/66/172263/1
Gaston Leroux	1900-08-06	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/06-aout-1900/66/163159/1
Gaston Leroux	1900-08-11	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/11-aout-1900/66/184913/1
Gaston Leroux	1900-09-23	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/23-septembre-1900/66/182329/1
Gaston Leroux	1900-09-28	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/28-septembre-1900/66/182319/1
Gaston Leroux	1900-10-07	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/07-octobre-1900/66/197157/1
Gaston Leroux	1900-10-12	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/12-octobre-1900/66/181325/1
Gaston Leroux	1900-10-18	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/18-octobre-1900/66/183235/1
Gaston Leroux	1900-10-26	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/26-octobre-1900/66/197147/1
Gaston Leroux	1900-11-16	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/16-novembre-1900/66/182311/1
Gaston Leroux	1900-11-25	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/25-novembre-1900/66/197131/1
Gaston Leroux	1900-12-02	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/02-decembre-1900/66/197127/1
Gaston Leroux	1900-12-06	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/06-decembre-1900/66/183209/1
