REPORTER	DATE	JOURNAL	VILLE	PAYS	LATITUDE	LONGITUDE	TITRE	SUJET	URL	A_LA_UNE
Jean Cocteau	1936-08-14	Paris-Soir	Malacca	Malaisie	2.189594	102.25008679999996	Mon Tour du Monde en 80 Jours: A travers la ville sans nom, trop jeune pour notre vieil Atlas	Voyage	https://www.retronews.fr/journal/paris-soir/14-aout-1936/131/108509/5	N
Jean Cocteau	1936-08-15	Paris-Soir	Singapore	Singapour	1.3553794	103.86774439999999	Mon Tour du Monde en 80 Jours: Deux histoires véritables et un conte	Voyage	https://www.retronews.fr/journal/paris-soir/15-aout-1936/131/105511/5	N
Jean Cocteau	1936-08-16	Paris-Soir	Singapore	Singapour	1.3553794	103.86774439999999	Mon Tour du Monde en 80 Jours: Singapore et son Luna-Park	Voyage	https://www.retronews.fr/journal/paris-soir/16-aout-1936/131/97039/5	N
Jean Cocteau	1936-08-18	Paris-Soir	Pékin	République de Chine	39.90419989999999	116.40739630000007	Mon Tour du Monde en 80 Jours: La philosophie orientale, force de la Chine et du Japon	Voyage	https://www.retronews.fr/journal/paris-soir/18-aout-1936/131/96135/5	N
Jean Cocteau	1936-08-19	Paris-Soir	Hong-Kong	Empire colonial britannique	22.31920109999999	114.1696121	Mon Tour du Monde en 80 Jours: Hong-Kong c'est le dragon	Voyage	https://www.retronews.fr/journal/paris-soir/19-aout-1936/131/100961/5	N
Jean Cocteau	1936-08-20	Paris-Soir	Hong-Kong	Empire colonial britannique	22.31920109999999	114.1696121	Mon Tour du Monde en 80 Jours: Hong-Kong, plus mystérieuse sous le soleil	Voyage	https://www.retronews.fr/journal/paris-soir/20-aout-1936/131/106541/5	N
Jean Cocteau	1936-08-22	Paris-Soir	Mer de Chine Orientale	Mer de Chine Orientale	25.623514014149027	124.31138360095292	Mon Tour du Monde en 80 Jours: Rencontre avec Charlie Chaplin	Voyage	https://www.retronews.fr/journal/paris-soir/22-aout-1936/131/100959/5	N
Jean Cocteau	1936-08-23	Paris-Soir	Tokyo	Empire du Japon	35.6894875	139.69170639999993	Mon Tour du Monde en 80 Jours: Une petite fille trace un cercle parfait symbole du Japon	Voyage	https://www.retronews.fr/journal/paris-soir/23-aout-1936/131/99987/5	N
Jean Cocteau	1936-08-24	Paris-Soir	Tokyo	Empire du Japon	35.6894875	139.69170639999993	Mon Tour du Monde en 80 Jours: 'Gay printemps' Geisha révoltée	Voyage	https://www.retronews.fr/journal/paris-soir/24-aout-1936/131/104527/5	N
Jean Cocteau	1936-08-26	Paris-Soir	Tokyo	Empire du Japon	35.6894875	139.69170639999993	Mon Tour du Monde en 80 Jours: Mimes et lutteurs	Voyage	https://www.retronews.fr/journal/paris-soir/26-aout-1936/131/113043/5	N
Jean Cocteau	1936-08-27	Paris-Soir	Tokyo	Empire du Japon	35.6894875	139.69170639999993	Mon Tour du Monde en 80 Jours: Amours et philtre d'amour	Voyage	https://www.retronews.fr/journal/paris-soir/27-aout-1936/131/99985/5	N
Jean Cocteau	1936-08-28	Paris-Soir	Honolulu	Territoire d'Hawaï	21.3069444	-157.85833330000003	Mon Tour du Monde en 80 Jours: Aujourd'hui, la journée fantôme de Phileas Fogg	Voyage	https://www.retronews.fr/journal/paris-soir/28-aout-1936/131/97037/5	N
Jean Cocteau	1936-08-29	Paris-Soir	San Francisco	Etats-Unis	37.7749295	-122.41941550000001	Mon Tour du Monde en 80 Jours: San Francisco, 'vertige de rues qui se cabrent'	Voyage	https://www.retronews.fr/journal/paris-soir/29-aout-1936/131/100957/5	N
Jean Cocteau	1936-08-30	Paris-Soir	Los Angeles	Etats-Unis	34.0522342	-118.2436849	Mon Tour du Monde en 80 Jours: A tire-d'aile au-dessus de l'Amérique	Voyage	https://www.retronews.fr/journal/paris-soir/30-aout-1936/131/98047/5	N
Jean Cocteau	1936-09-01	Paris-Soir	New-York	Etats-Unis	40.7127753	-74.0059728	Mon Tour du Monde en 80 Jours: New-York c'est un jardin de pierres	Voyage	https://www.retronews.fr/journal/paris-soir/1-septembre-1936/131/100917/5	N
Jean Cocteau	1936-09-02	Paris-Soir	New-York	Etats-Unis	40.7127753	-74.0059728	Mon Tour du Monde en 80 Jours: Harlem, usine de dynanisme américain	Voyage	https://www.retronews.fr/journal/paris-soir/2-septembre-1936/131/100919/5	N
Jean Cocteau	1936-09-03	Paris-Soir	Le Havre	France	49.49437	0.10792900000001282	Mon Tour du Monde en 80 Jours: Dernière étape Coney-Island Le Havre	Voyage	https://www.retronews.fr/journal/paris-soir/3-septembre-1936/131/112999/5	N
Jean et Jérôme Tharaud	1904-04-26	Le Soleil	Rome	Italie	41.89595563	12.48325842		Tourisme	https://www.retronews.fr/journal/le-soleil/26-avril-1904/661/1834439/1	
Jean et Jérôme Tharaud	1904-05-04	Le Soleil	Rome	Italie	41.89595563	12.48325842		Patrimoine	https://www.retronews.fr/journal/le-soleil/04-mai-1904/661/1819445/1	
Jean et Jérôme Tharaud	1908-12-21	L'Echo de Paris	Paris, 1er arrondissement	France	48.86669293	2.333335326		Cirque	https://www.retronews.fr/journal/l-echo-de-paris/21-decembre-1908/120/602549/1	
Jean et Jérôme Tharaud	1912-12-03	Le Gaulois	montagne de l'Athos	Grèce	40.154332716	24.32249871		religion, lieu de pelerinage	https://www.retronews.fr/journal/le-gaulois/03-decembre-1912/37/194765/1	
Jean et Jérôme Tharaud	1913-01-30	Le Gaulois	Cétigné	Montenegro	42.3909	18.914		métier de correspondant	https://www.retronews.fr/journal/le-gaulois/30-janvier-1913/37/205001/1	
Jean et Jérôme Tharaud	1920-06-24	Le Figaro	El Herri	Maroc	32.6812	-5.9169		Bataille de 1914	https://www.retronews.fr/journal/le-figaro-1854/24-juin-1920/104/569777/1	
Jean et Jérôme Tharaud	1920-09-05	Le Figaro	Vienne	Autriche	48.2081743	16.37381890000006		Vienne se meurt	https://www.retronews.fr/journal/le-figaro-1854/05-septembre-1920/104/569643/1	
Jean et Jérôme Tharaud	1920-10-03	Le Figaro	Ouezzan	Maroc	34.81034161	-5.570006553		guerre et esclavagisme	https://www.retronews.fr/journal/le-figaro-1854/03-octobre-1920/104/569681/1	
Jean et Jérôme Tharaud	1920-11-18	Le Figaro	Strasbourg	France	48.57996625	7.750007282		conférence de Mauris Barrès	https://www.retronews.fr/journal/le-figaro-1854/18-novembre-1920/104/542565/1	
Jean et Jérôme Tharaud	1921-03-18	Le Figaro	Schafberg	Suisse	47.2167	9.35		Segantini et paysages	https://www.retronews.fr/journal/le-figaro-1854/18-mars-1921/104/620591/1	
Jean et Jérôme Tharaud	1924-06-08	L'Echo de Paris	Saint-Junien	France	45.88716	0.901165		Effondrement de l'Eglise	https://www.retronews.fr/journal/l-echo-de-paris/08-juin-1924/120/593771/1	
Jean et Jérôme Tharaud	1925-04-09	Le Gaulois	Fez	Maroc	34.05459963	-5.000377239		mort de Madame de Lens	https://www.retronews.fr/journal/le-gaulois/09-avril-1925/37/213453/1	
Jean et Jérôme Tharaud	1925-04-17	Le Siècle	Séville	Espagne	37.3890924	-5.984458899999936		semaine sainte	https://www.retronews.fr/journal/le-siecle/17-avril-1925/93/579677/1	
Jean et Jérôme Tharaud	1925-04-23	Le Siècle	Madrid	Espagne	40.40002626	-3.683351686		politique espagnole	https://www.retronews.fr/journal/le-siecle/23-avril-1925/93/1488659/1	
Jean et Jérôme Tharaud	1926-08-07	Le Temps	Malaga	Espagne	36.721274	-4.421399		Croisière du 'Marietta Pacha'	https://www.retronews.fr/journal/le-temps/07-aout-1926/123/646701/4	
Jean et Jérôme Tharaud	1932-02-09	Paris-Soir	Genève	Suisse	46.21000755	6.140028034		Conférence du désarmement de la SDN	https://www.retronews.fr/journal/paris-soir/09-fevrier-1932/131/108727/1	
Jean et Jérôme Tharaud	1932-04-09	Paris-Soir	Munich	Allemagne	48.12994204	11.57499345		Hitler, Croix gammées	https://www.retronews.fr/journal/paris-soir/09-avril-1932/131/101921/1	
Jean et Jérôme Tharaud	1932-04-10	Paris-Soir	Berlin	Allemagne	52.52181866	13.40154862		Hitler, nazisme	https://www.retronews.fr/journal/paris-soir/10-avril-1932/131/100229/1	
Jean et Jérôme Tharaud	1932-04-18	Paris-Soir	Varsovie	Pologne	52.25000063	20.99999955		Ghetto de Varsovie	https://www.retronews.fr/journal/paris-soir/18-avril-1932/131/100227/1	
Jean et Jérôme Tharaud	1932-04-22	Paris-Soir	Wilno	Lituanie	54.687156	25.279651		architecture, population	https://www.retronews.fr/journal/paris-soir/22-avril-1932/131/99197/1	
Jean et Jérôme Tharaud	1932-04-25	Paris-Soir	Prague	Tchécoslovaquie	50.08333701	14.46597978		architecture, politique	https://www.retronews.fr/journal/paris-soir/25-avril-1932/131/113269/1	
Jean et Jérôme Tharaud	1932-04-28	Paris-Soir	Vienne	Autriche	48.2081743	16.37381890000006		antagonisme Vienne/Autriche, situation avec Allemagne	https://www.retronews.fr/journal/paris-soir/28-avril-1932/131/120341/1	
Jean et Jérôme Tharaud	1932-05-03	Paris-Soir	Budapest	Hongrie	47.50000633	19.08332068		Maisons de France en Europe centrale, politique hongroise	https://www.retronews.fr/journal/paris-soir/03-mai-1932/131/101349/1	
Jean et Jérôme Tharaud	1932-05-15	Paris-Soir	Bucarest	Roumanie	44.4267674	26.102538399999958		Ethnies en Roumanie	https://www.retronews.fr/journal/paris-soir/15-mai-1932/131/106937/1	
Jean et Jérôme Tharaud	1932-05-19	Paris-Soir	Bucarest	Roumanie	44.4267674	26.102538399999958		Portrait Roi Carol	https://www.retronews.fr/journal/paris-soir/19-mai-1932/131/108867/1	
Jean et Jérôme Tharaud	1933-01-08	Paris-Soir	Cherbourg	France	49.65039187	-1.649987428		Arrivée de l'Atlantique	https://www.retronews.fr/journal/paris-soir/08-janvier-1933/131/102971/3	
Jean et Jérôme Tharaud	1933-02-03	Paris-Soir	Berlin	Allemagne	52.52181866	13.40154862		politique intérieure, fascisme	https://www.retronews.fr/journal/paris-soir/03-fevrier-1933/131/104953/5	
Jean et Jérôme Tharaud	1933-02-04	Paris-Soir	Berlin	Allemagne	52.52181866	13.40154862		Elections en Allemagne	https://www.retronews.fr/journal/paris-soir/04-fevrier-1933/131/102973/1	
Jean et Jérôme Tharaud	1933-02-06	Paris-Soir	Berlin	Allemagne	52.52181866	13.40154862		Elections en Allemagne	https://www.retronews.fr/journal/paris-soir/06-fevrier-1933/131/98465/1	
Jean et Jérôme Tharaud	1933-02-07	Paris-Soir	Berlin	Allemagne	52.52181866	13.40154862		Elections en Allemagne	https://www.retronews.fr/journal/paris-soir/07-fevrier-1933/131/103975/1	
Jean et Jérôme Tharaud	1933-02-09	Paris-Soir	Berlin	Allemagne	52.52181866	13.40154862		Elections en Allemagne	https://www.retronews.fr/journal/paris-soir/09-fevrier-1933/131/104949/1	
Jean et Jérôme Tharaud	1933-03-19	Paris-Soir	Rome	Italie	41.89595563	12.48325842		Rome sous Mussolini	https://www.retronews.fr/journal/paris-soir/19-mars-1933/131/97461/1	
Jean et Jérôme Tharaud	1933-03-20	Paris-Soir	Rome	Italie	41.89595563	12.48325842		Rome sous Mussolini	https://www.retronews.fr/journal/paris-soir/20-mars-1933/131/100429/1	
Jean et Jérôme Tharaud	1933-03-21	Paris-Soir	Rome	Italie	41.89595563	12.48325842		Rome sous Mussolini	https://www.retronews.fr/journal/paris-soir/21-mars-1933/131/1192975/1	
Jean et Jérôme Tharaud	1933-04-03	Paris-Soir	Francfort	Allemagne	50.09997683	8.67501542		Persécution des juifs	https://www.retronews.fr/journal/paris-soir/03-avril-1933/131/120263/1	
Jean et Jérôme Tharaud	1933-04-04	Paris-Soir	Francfort	Allemagne	50.09997683	8.67501542		Persécution des juifs	https://www.retronews.fr/journal/paris-soir/04-avril-1933/131/101053/1	
Jean et Jérôme Tharaud	1933-04-06	Paris-Soir	Leipzig	Allemagne	51.33540529	12.40998124		Persécution des juifs	https://www.retronews.fr/journal/paris-soir/06-avril-1933/131/97129/1	
Jean et Jérôme Tharaud	1933-09-29	Paris-Soir	Le Mans	France	48.00041506	0.099983275		Procès des soeurs Papin	https://www.retronews.fr/journal/paris-soir/29-septembre-1933/131/120285/1	
Jean et Jérôme Tharaud	1933-10-01	Paris-Soir	Le Mans	France	48.00041506	0.099983275		Procès des soeurs Papin	https://www.retronews.fr/journal/paris-soir/01-octobre-1933/131/106847/3	
Jean et Jérôme Tharaud	1933-10-25	Paris-Soir	Marseille/Aix-en-Provence	France	43.51999086	5.449992634		Procès de la tragédie de l'Ermitage	https://www.retronews.fr/journal/paris-soir/25-octobre-1933/131/100311/1	
Jean et Jérôme Tharaud	1933-10-27	Paris-Soir	Marseille/Aix-en-Provence	France	43.51999086	5.449992634		Procès de la tragédie de l'Ermitage	https://www.retronews.fr/journal/paris-soir/27-octobre-1933/131/105821/1	
Jean et Jérôme Tharaud	1933-10-28	Paris-Soir	Marseille/Aix-en-Provence	France	43.51999086	5.449992634		Procès de la tragédie de l'Ermitage	https://www.retronews.fr/journal/paris-soir/28-octobre-1933/131/103835/1	
Jean et Jérôme Tharaud	1933-10-29	Paris-Soir	Marseille/Aix-en-Provence	France	43.51999086	5.449992634		Procès de la tragédie de l'Ermitage	https://www.retronews.fr/journal/paris-soir/29-octobre-1933/131/102837/1	
Jean et Jérôme Tharaud	1933-10-31	Paris-Soir	Marseille/Aix-en-Provence	France	43.51999086	5.449992634		Procès de la tragédie de l'Ermitage	https://www.retronews.fr/journal/paris-soir/31-octobre-1933/131/120377/1	
Jean et Jérôme Tharaud	1933-11-01	Paris-Soir	Marseille/Aix-en-Provence	France	43.51999086	5.449992634		Procès de la tragédie de l'Ermitage	https://www.retronews.fr/journal/paris-soir/01-novembre-1933/131/108791/1	
Jean et Jérôme Tharaud	1935-01-31	Paris-Soir	Sousse	Tunisie	35.82999514	10.62502559		procès Cabanes	https://www.retronews.fr/journal/paris-soir/31-janvier-1935/131/97137/5	
Jean et Jérôme Tharaud	1935-03-03	Paris-Soir	Tunis	Tunisie	36.80277814	10.1796781		Situation économique de la Tunisie	https://www.retronews.fr/journal/paris-soir/03-mars-1935/131/113143/5	
Jean et Jérôme Tharaud	1935-03-05	Paris-Soir	Tunis	Tunisie	36.80277814	10.1796781		Situation économique de la Tunisie	https://www.retronews.fr/journal/paris-soir/05-mars-1935/131/113141/5	
Jean et Jérôme Tharaud	1935-03-06	Paris-Soir	Tunis	Tunisie	36.80277814	10.1796781		Situation économique de la Tunisie	https://www.retronews.fr/journal/paris-soir/06-mars-1935/131/96207/5	
Jean et Jérôme Tharaud	1935-03-07	Paris-Soir	Alger	Algérie	36.6997294	3.0576198999999633		revendications des algériens	https://www.retronews.fr/journal/paris-soir/07-mars-1935/131/105607/5	
Jean et Jérôme Tharaud	1935-06-25	Paris-Soir	Vannes	France	47.66667	-2.75		Procès du ménage Henriot	https://www.retronews.fr/journal/paris-soir/25-juin-1935/131/101849/1	
Jean et Jérôme Tharaud	1935-06-26	Paris-Soir	Vannes	France	47.66667	-2.75		Procès du ménage Henriot	https://www.retronews.fr/journal/paris-soir/26-juin-1935/131/101847/1	
Jean et Jérôme Tharaud	1935-06-27	Paris-Soir	Vannes	France	47.66667	-2.75		Procès du ménage Henriot	https://www.retronews.fr/journal/paris-soir/27-juin-1935/131/102649/1	
Jean et Jérôme Tharaud	1935-06-28	Paris-Soir	Vannes	France	47.66667	-2.75		Procès du ménage Henriot	https://www.retronews.fr/journal/paris-soir/28-juin-1935/131/96215/1	
Jean et Jérôme Tharaud	1935-06-30	Paris-Soir	Vannes	France	47.66667	-2.75		Procès du ménage Henriot	https://www.retronews.fr/journal/paris-soir/30-juin-1935/131/113151/1	
Jean et Jérôme Tharaud	1935-07-03	Paris-Soir	Vannes	France	47.66667	-2.75		Procès du ménage Henriot	https://www.retronews.fr/journal/paris-soir/03-juillet-1935/131/108055/1	
Jean et Jérôme Tharaud	1935-09-03	Paris-Soir	Lisbonne	Portugal	38.43	9.0759		Le terreiro do paço	https://www.retronews.fr/journal/paris-soir/03-septembre-1935/131/99187/5	
Jean et Jérôme Tharaud	1935-09-16	Paris-Soir	Addis-Abéba	Ethiopie	8.980603	38.757761		guerre avec l'italie	https://www.retronews.fr/journal/paris-soir/16-septembre-1935/131/101187/3	
Jean et Jérôme Tharaud	1935-09-26	Paris-Soir	Addis-Abéba	Ethiopie	8.980603	38.757761		guerre avec l'italie	https://www.retronews.fr/journal/paris-soir/26-septembre-1935/131/96277/1	
Jean et Jérôme Tharaud	1935-09-28	Paris-Soir	Addis-Abéba	Ethiopie	8.980603	38.757761		guerre avec l'italie	https://www.retronews.fr/journal/paris-soir/28-septembre-1935/131/107739/1	
Jean et Jérôme Tharaud	1935-10-02	Paris-Soir	Addis-Abéba	Ethiopie	8.980603	38.757761		guerre avec l'italie	https://www.retronews.fr/journal/paris-soir/02-octobre-1935/131/101183/1	
Jean et Jérôme Tharaud	1935-10-05	Paris-Soir	Addis-Abéba	Ethiopie	8.980603	38.757761		guerre avec l'italie	https://www.retronews.fr/journal/paris-soir/05-octobre-1935/131/98219/5	
Jean et Jérôme Tharaud	1935-10-09	Paris-Soir	Addis-Abéba	Ethiopie	8.980603	38.757761		guerre avec l'italie	https://www.retronews.fr/journal/paris-soir/09-octobre-1935/131/99179/1	
Jean et Jérôme Tharaud	1935-10-30	Paris-Soir	Casablanca	Maroc	33.59997622	-7.616367433		obsèque du Maréchal Lyautey	https://www.retronews.fr/journal/paris-soir/30-octobre-1935/131/120325/7	
Jean et Jérôme Tharaud	1935-10-31	Paris-Soir	Casablanca	Maroc	33.59997622	-7.616367433		obsèque du Maréchal Lyautey	https://www.retronews.fr/journal/paris-soir/31-octobre-1935/131/108703/1	
Jean et Jérôme Tharaud	1936-01-31	Paris-Soir	Rome	Italie	41.89595563	12.48325842		guerre et fascime en Italie	https://www.retronews.fr/journal/paris-soir/31-janvier-1936/131/98113/1	
Jean et Jérôme Tharaud	1936-02-01	Paris-Soir	Rome	Italie	41.89595563	12.48325842		guerre et fascime en Italie	https://www.retronews.fr/journal/paris-soir/01-fevrier-1936/131/102617/1	
Jean et Jérôme Tharaud	1936-02-02	Paris-Soir	Rome	Italie	41.89595563	12.48325842		guerre et fascime en Italie	https://www.retronews.fr/journal/paris-soir/02-fevrier-1936/131/113111/5	
Jean et Jérôme Tharaud	1936-02-04	Paris-Soir	Rome	Italie	41.89595563	12.48325842		guerre et fascime en Italie	https://www.retronews.fr/journal/paris-soir/04-fevrier-1936/131/105589/1	
Jean et Jérôme Tharaud	1936-02-05	Paris-Soir	Rome	Italie	41.89595563	12.48325842		guerre et fascime en Italie	https://www.retronews.fr/journal/paris-soir/05-fevrier-1936/131/106625/1	
Jean et Jérôme Tharaud	1936-03-12	Paris-Soir	Berlin	Allemagne	52.52181866	13.40154862		Discours de Goebbels	https://www.retronews.fr/journal/paris-soir/12-mars-1936/131/108571/7	
Jean et Jérôme Tharaud	1936-09-21	L'Echo de Paris	Barcelone	Espagne	41.38506390000001	2.1734034999999494		Révolution espagnole	https://www.retronews.fr/journal/l-echo-de-paris/21-septembre-1936/120/607431/1	
Jean et Jérôme Tharaud	1936-09-23	L'Echo de Paris	Barcelone	Espagne	41.38506390000001	2.1734034999999494		Révolution espagnole	https://www.retronews.fr/journal/l-echo-de-paris/23-septembre-1936/120/615999/1	
Jean et Jérôme Tharaud	1936-09-25	L'Echo de Paris	Barcelone	Espagne	41.38506390000001	2.1734034999999494		Révolution espagnole	https://www.retronews.fr/journal/l-echo-de-paris/25-septembre-1936/120/607429/1	
Jean et Jérôme Tharaud	1936-09-27	L'Echo de Paris	Barcelone	Espagne	41.38506390000001	2.1734034999999494		Révolution espagnole	https://www.retronews.fr/journal/l-echo-de-paris/27-septembre-1936/120/614009/1	
